,category,price
3206,Pillows & Stools,1280.0
3207,Pillows & Stools,1280.0
3208,Pillows & Stools,1280.0
3209,"Toys, Kids & Babies",1180.0
3210,Toys & Games,1190.0
3211,Fiction,1280.0
3212,Non-Fiction,560.0
3213,Young adult,640.0
3214,Fantasy,640.0
3215,Non-Fiction,800.0
3216,Books,640.0
3217,Fiction,320.0
3218,Non-Fiction,960.0
3219,Men's Clothing ,1599.0
3220,Men's Clothing ,1200.0
3221,Men's Clothing ,1200.0
3222,Men's Clothing ,1200.0
3223,Women's Fashion,4087.0
3224,Women's Fashion,8324.0
3225,Men's Clothing ,1200.0
3226,Men's Clothing ,1200.0
3227,Men's Clothing ,1200.0
3228,Refrigerator ,75990.0
3229,Other Accessories,823.0
3230,Other Accessories,945.0
3231,Headphone & Headset ,585.0
3232,Refrigerator ,125990.0
3233,Refrigerator ,125990.0
3234,Refrigerator ,28600.0
3235,Television ,270900.0
3236,Irons,1311.0
3237,Humidifier,1650.0
3238,Kids Clothing,2990.0
3239,Kids Clothing,2490.0
3240,Spanish Wine,1145.0
3241,Wine,2085.0
3242,Toys & Games,1190.0
3243,Toys & Games,1490.0
3244,Non-Fiction,350.0
3245,Non-Fiction,480.0
3246,Business,800.0
3247,Fiction,960.0
3248,Non-Fiction,800.0
3249,Books,2000.0
3250,Management ,2560.0
3251,Fiction,640.0
3252,Men's Clothing ,1200.0
3253,Men's Clothing ,1200.0
3254,Men's Clothing ,1200.0
3255,Men's Clothing ,1200.0
3256,Men's Clothing ,1200.0
3257,Men's Clothing ,1200.0
3258,Women's Fashion,2887.0
3259,Women's Fashion,4359.0
3260,Television ,179900.0
3261,Television ,125000.0
3262,Television ,103300.0
3263,Television ,68500.0
3264,Smart Speakers ,9718.0
3265,Other Accessories,5999.0
3266,Smart Television,59999.0
3267,LED Television ,46999.0
3268,Garment Steamers,3473.0
3269,Irons,1173.0
3270,Vaccum Cleaner,12535.0
3271,Bottle,1932.0
3272,Furnishing & Decor,1300.0
3273,Furnishing & Decor,1100.0
3274,Furnishing & Decor,900.0
3275,Air Treatment,3456.0
3276,Fans,1900.0
3277,Clothing ,5490.0
3278,Kids Clothing,2990.0
3279,Kids Clothing,2490.0
3280,Clothing ,3990.0
3281,Kids Clothing,2490.0
3282,Kids Clothing,2990.0
3283,Kids Clothing,3990.0
3284,Kids Clothing,4990.0
3285,Wine,1645.0
3286,Whiskey,425.0
3287,Toothbrushes & Toothpaste,190.0
3288,Toys & Games,1300.0
3289,Fiction,200.0
3290,Biography,640.0
3291,Women Fashion,1950.0
3292,Women Fashion,1950.0
3293,Television ,44999.0
3294,LED Television ,37999.0
3295,Fans,1985.0
3296,Small Kitchen Appliances,550.0
3297,Clothing ,5490.0
3298,Kids Clothing,2490.0
3299,Liqueurs,2000.0
3300,Diapers & Potty,2400.0
3301,Toys & Games,1550.0
3302,Non-Fiction,800.0
3303,Business,720.0
3304,Women Fashion,5199.0
3305,Women Fashion,5199.0
3306,Men's Clothing ,829.0
3307,LED Television ,34999.0
3308,Television ,74999.0
3309,Geyser,18745.0
3310,Geyser,14099.0
3311,Clothing ,3490.0
3312,Whiskey,18668.0
3313,Whiskey,9895.0
3314,Toys & Games,1000.0
3315,Diapers & Potty,1500.0
3316,Fiction,1280.0
3317,Non-Fiction,480.0
3318,Women Fashion,7679.0
3319,Smart Television,119999.0
3320,Headphone & Headset ,9999.0
3321,Geyser,18745.0
3322,Water Heater,8073.0
3323,Heater,7567.0
3324,Kids Clothing,2990.0
3325,Clothing ,3499.0
3326,Whiskey,7566.0
3327,Toys & Games,1450.0
3328,Books,320.0
3329,Non-Fiction,400.0
3330,Women Fashion,3262.0
3331,Men's Fashion,2550.0
3332,Fitness & Activity Tracker,2900.0
3333,Other Accessories,2990.0
3334,Small Kitchen Appliances,160.0
3335,Furnishing & Decor,12000.0
3336,Furnishing & Decor,10000.0
3337,Kids Clothing,3490.0
3338,Clothing ,5490.0
3339,Clothing ,1999.0
3340,Kids Clothing,3490.0
3341,Clothing ,1199.0
3342,Kids Clothing,3490.0
3343,Vodka,6886.0
3344,Vodka,399.0
3345,Liqueurs,4283.0
3346,Liqueurs,4925.0
3347,Vodka,7725.0
3348,Vodka,11039.0
3349,Vodka,723.0
3350,Whiskey,31263.0
3351,Toys & Games,1550.0
3352,Action Figures & Collectibles,600.0
3353,Toys & Games,875.0
3354,Toys & Games,1750.0
3355,Toys & Games,1825.0
3356,Toys & Games,1500.0
3357,Backpacks & Carriers,1550.0
3358,Toys & Games,1750.0
3359,Fiction,400.0
3360,Fiction,640.0
3361,Non-Fiction,800.0
3362,Self help,800.0
3363,Non-Fiction,960.0
3364,Poetry,1280.0
3365,Children's,420.0
3366,Children's,2098.0
3367,Children's,300.0
3368,Men's Fashion,3150.0
3369,Men's Fashion,1200.0
3370,Men's Fashion,1200.0
3371,Men's Fashion,1000.0
3372,Men's Pants ,1200.0
3373,Men's Pants ,3100.0
3374,Men's Fashion,999.0
3375,Men's Fashion,499.0
3376,Women's Fashion,249.0
3377,Smart Watches,34990.0
3378,Smart Watches,15400.0
3379,Consumer Electronics,4090.0
3380,Smart Speakers ,11213.0
3381,Refrigerator ,141920.0
3382,Refrigerator ,41480.0
3383,Refrigerator ,44040.0
3384,Refrigerator ,50550.0
3385,Furnishing & Decor,1500.0
3386,Furnishing & Decor,1100.0
3387,Furnishing & Decor,1200.0
3388,Furnishing & Decor,2600.0
3389,Furnishing & Decor,1000.0
3390,Furnishing & Decor,900.0
3391,Furnishing & Decor,900.0
3392,Furnishing & Decor,900.0
3393,Furnishing & Decor,1500.0
3394,Clothing ,3990.0
3395,Clothing ,5990.0
3396,Clothing ,3990.0
3397,Clothing ,1199.0
3398,Clothing ,5990.0
3399,Clothing ,2990.0
3400,Clothing ,5490.0
3401,Clothing ,1990.0
3402,Clothing ,1990.0
3403,French Wines,1495.0
3404,Whiskey,19976.0
3405,Whiskey,9225.0
3406,Whiskey,8075.0
3407,Whiskey,8925.0
3408,Brandy,35885.0
3409,Brandy,11825.0
3410,Brandy,537.0
3411,Champagne,30330.0
3412,Champagne,8547.0
3413,Toys & Games,850.0
3414,Toys & Games,1450.0
3415,Toys & Games,1000.0
3416,Toys & Games,675.0
3417,Toys & Games,850.0
3418,Toys & Games,1350.0
3419,Toys & Games,1275.0
3420,Toys & Games,1150.0
3421,Action Figures & Collectibles,1200.0
3422,Children's,185.0
3423,Children's,370.0
3424,Children's,370.0
3425,Children's,320.0
3426,Children's,1175.0
3427,Children's,465.0
3428,Children's,1170.0
3429,Books,1500.0
3430,Men's Fashion,799.0
3431,Women Fashion,1490.0
3432,Women Fashion,1190.0
3433,Fashion ,799.0
3434,Fashion ,550.0
3435,Fashion ,550.0
3436,Men's Fashion,850.0
3437,Refrigerator ,50550.0
3438,Refrigerator ,53000.0
3439,Refrigerator ,53000.0
3440,Refrigerator ,54920.0
3441,Refrigerator ,54920.0
3442,Refrigerator ,54740.0
3443,Refrigerator ,53760.0
3444,Refrigerator ,53800.0
3445,Furnishing & Decor,1300.0
3446,Furnishing & Decor,1300.0
3447,Furnishing & Decor,1200.0
3448,Clothing ,1990.0
3449,Clothing ,5490.0
3450,Champagne,4944.0
3451,Australian Wines,1380.0
3452,Action Figures & Collectibles,350.0
3453,Toys & Games,550.0
3454,Children's,570.0
3455,Children's,570.0
3456,Men's Fashion,850.0
3457,Men's Fashion,1499.0
3458,Refrigerator ,56650.0
3459,Refrigerator ,56650.0
3460,Furnishing & Decor,3000.0
3461,Furnishing & Decor,3000.0
3462,Clothing ,3900.0
3463,Clothing ,3900.0
3464,Australian Wines,1380.0
3465,Australian Wines,1380.0
3466,Toys & Games,950.0
3467,Toys & Games,400.0
3468,Toys & Games,900.0
3469,Toys & Games,650.0
3470,Children's,220.0
3471,Children's,1175.0
3472,Children's,1000.0
3473,Children's,1175.0
3474,Children's,1275.0
3475,Children's,935.0
3476,Children's,950.0
3477,Self help,480.0
3478,Self help,480.0
3479,Bags & Shoes,1075.0
3480,Women Fashion,1499.0
3481,Men's Clothing ,999.0
3482,Women Fashion,1150.0
3483,Bags & Shoes,1799.0
3484,Women Fashion,3400.0
3485,Bags & Shoes,2599.0
3486,Refrigerator ,59070.0
3487,Refrigerator ,59110.0
3488,Refrigerator ,59540.0
3489,Furnishing & Decor,3000.0
3490,Furnishing & Decor,1000.0
3491,Furnishing & Decor,1000.0
3492,Clothing ,2990.0
3493,Clothing ,5490.0
3494,Champagne,3311.0
3495,Champagne,3225.0
3496,Toys & Games,1200.0
3497,Action Figures & Collectibles,550.0
3498,Self help,480.0
3499,Self help,320.0
3500,Bags & Shoes,3999.0
3501,Bags & Shoes,2099.0
3502,Refrigerator ,60920.0
3503,Refrigerator ,59580.0
3504,Furnishing & Decor,1000.0
3505,Furnishing & Decor,1250.0
3506,Clothing ,4990.0
3507,Champagne,2925.0
3508,Action Figures & Collectibles,650.0
3509,Toys & Games,700.0
3510,Health,480.0
3511,Self help,480.0
3512,Bags & Shoes,1999.0
3513,Bags & Shoes,1999.0
3514,Bags & Shoes,1699.0
3515,Bags & Shoes,1499.0
3516,Bags & Shoes,5999.0
3517,Refrigerator ,68900.0
3518,Furnishing & Decor,1500.0
3519,Furnishing & Decor,1850.0
3520,Clothing ,2199.0
3521,Clothing ,2990.0
3522,Clothing ,2990.0
3523,Clothing ,6490.0
3524,Kids Clothing,2490.0
3525,Kids Clothing,2490.0
3526,Whiskey,2100.0
3527,Whiskey,1920.0
3528,Beer,265.0
3529,Toys & Games,700.0
3530,Toys & Games,450.0
3531,"Toys, Kids & Babies",1700.0
3532,Baby Safety & Accessories,300.0
3533,"Toys, Kids & Babies",2800.0
3534,"Toys, Kids & Babies",1200.0
3535,Baby Safety & Accessories,70.0
3536,"Toys, Kids & Babies",550.0
3537,Self help,720.0
3538,Self help,480.0
3539,Health,480.0
3540,Fiction,800.0
3541,Fiction,800.0
3542,Fiction,800.0
3543,Fiction,800.0
3544,Bags & Shoes,1599.0
3545,Bags & Shoes,1899.0
3546,Refrigerator ,68940.0
3547,Refrigerator ,68970.0
3548,Furnishing & Decor,1550.0
3549,Furnishing & Decor,1500.0
3550,Furnishing & Decor,6000.0
3551,Furnishing & Decor,4500.0
3552,Furnishing & Decor,7000.0
3553,Furnishing & Decor,1600.0
3554,Furnishing & Decor,7000.0
3555,Home and Lifestyle,15550.0
3556,Home and Lifestyle,8590.0
3557,Clothing ,6490.0
3558,Kids Clothing,3490.0
3559,Clothing ,3669.0
3560,Rum,1700.0
3561,Whiskey,1695.0
3562,"Toys, Kids & Babies",550.0
3563,Toys & Games,1000.0
3564,Fiction,800.0
3565,Fiction,800.0
3566,Bags & Shoes,1999.0
3567,Refrigerator ,46750.0
3568,Home and Lifestyle,7650.0
3569,Clothing ,3990.0
3570,Kids Clothing,3990.0
3571,Domestic Wine ,688.0
3572,Domestic Wine ,559.0
3573,Toys & Games,1000.0
3574,Toys & Games,1200.0
3575,Fiction,800.0
3576,Business,800.0
3577,Women Fashion,2900.0
3578,Women Fashion,1700.0
3579,Refrigerator ,46720.0
3580,Home and Lifestyle,6890.0
3581,Home and Lifestyle,4890.0
3582,Clothing ,3990.0
3583,Kids Clothing,2490.0
3584,Whiskey,1600.0
3585,Whiskey,385.0
3586,Toys & Games,1500.0
3587,Toys & Games,850.0
3588,Business,1040.0
3589,Fiction,1120.0
3590,Men's Accessories ,1400.0
3591,Men's Clothing ,1150.0
3592,Bags & Shoes,3500.0
3593,Women's Fashion,3324.0
3594,Women Fashion,4939.0
3595,Women Fashion,3942.0
3596,Refrigerator ,52930.0
3597,Refrigerator ,68940.0
3598,Refrigerator ,61130.0
3599,Washing Machine,99590.0
3600,Furnishing & Decor,1000.0
3601,Kids Clothing,2990.0
3602,Clothing ,4989.0
3603,Whiskey,490.0
3604,Gin,365.0
3605,Toys & Games,1500.0
3606,Toys & Games,1500.0
3607,Toys & Games,500.0
3608,Toys & Games,1900.0
3609,Toys & Games,1250.0
3610,"Toys, Kids & Babies",765.0
3611,Toys & Games,2400.0
3612,Baby Safety & Accessories,1000.0
3613,Self help,960.0
3614,Self help,880.0
3615,Books,1120.0
3616,Business,800.0
3617,Fiction,640.0
3618,Business,960.0
3619,Fiction,480.0
3620,Books,1120.0
3621,Biography,1120.0
3622,Fiction,800.0
3623,Women Fashion,4939.0
3624,Women Fashion,5509.0
3625,Women Fashion,10829.0
3626,Women Fashion,6887.0
3627,Women Fashion,3324.0
3628,Women Fashion,7884.0
3629,Refrigerator ,62320.0
3630,Refrigerator ,35150.0
3631,Refrigerator ,67200.0
3632,Furnishing & Decor,1000.0
3633,Furnishing & Decor,1150.0
3634,Kids Clothing,2990.0
3635,Kids Clothing,2990.0
3636,Clothing ,5490.0
3637,Whiskey,1000.0
3638,Whiskey,1150.0
3639,Baby Clothing,200.0
3640,Bottle Feeding,670.0
3641,Milk Formula,2400.0
3642,Business,480.0
3643,Business,800.0
3644,Women Fashion,3942.0
3645,Refrigerator ,68790.0
3646,Furnishing & Decor,1150.0
3647,Furnishing & Decor,1150.0
3648,Clothing ,5490.0
3649,Kids Clothing,2339.0
3650,Australian Wines,1490.0
3651,Beer,200.0
3652,Baby Clothing,1880.0
3653,Bottle Feeding,4230.0
3654,Utensils,590.0
3655,Business,960.0
3656,Business,960.0
3657,Women Fashion,5889.0
3658,Women Fashion,5889.0
3659,Women Fashion,3527.0
3660,Refrigerator ,34290.0
3661,Refrigerator ,34250.0
3662,Furnishing & Decor,900.0
3663,Furnishing & Decor,900.0
3664,Furnishing & Decor,900.0
3665,Clothing ,3990.0
3666,Clothing ,5490.0
3667,Clothing ,5490.0
3668,Clothing ,3990.0
3669,Clothing ,5490.0
3670,Clothing ,5490.0
3671,Clothing ,3990.0
3672,Clothing ,5990.0
3673,Clothing ,2990.0
3674,Clothing ,3490.0
3675,Kids Clothing,3990.0
3676,Clothing ,3990.0
3677,Beer,148.0
3678,Chhaang,345.0
3679,Vodka,5995.0
3680,Italian Wine,1400.0
3681,Italian Wine,1400.0
3682,Italian Wine,1450.0
3683,Baby Health & Hygiene,550.0
3684,Mattresses & Bedding,4850.0
3685,Mattresses & Bedding,7500.0
3686,Mattresses & Bedding,7500.0
3687,Mattresses & Bedding,5400.0
3688,Health,640.0
3689,Science fiction,480.0
3690,Business,880.0
3691,Health,640.0
3692,Fiction,640.0
3693,Business,800.0
3694,Romance,640.0
3695,Biography,640.0
3696,Self help,960.0
3697,Self help,320.0
3698,Women Fashion,5269.0
3699,Women Fashion,4419.0
3700,Women Fashion,4929.0
3701,Women Fashion,4419.0
3702,Women Fashion,3527.0
3703,Women Fashion,4419.0
3704,Women Fashion,2634.0
3705,Women Fashion,3527.0
3706,Women Fashion,2804.0
3707,Women Fashion,4419.0
3708,Refrigerator ,32910.0
3709,Refrigerator ,32910.0
3710,Refrigerator ,81150.0
3711,Refrigerator ,81110.0
3712,Refrigerator ,32700.0
3713,Refrigerator ,84360.0
3714,Refrigerator ,32700.0
3715,Refrigerator ,31290.0
3716,Refrigerator ,84360.0
3717,Refrigerator ,31290.0
3718,Refrigerator ,115580.0
3719,Furnishing & Decor,900.0
3720,Air Treatment,21990.0
3721,Furnishing & Decor,1200.0
3722,Air Treatment,14500.0
3723,Air Treatment,15990.0
3724,Freezers,68590.0
3725,Grinder,4275.0
3726,Washing Machine,78990.0
3727,Washing Machine,71990.0
3728,Washing Machine,61990.0
3729,Kids Clothing,2990.0
3730,Clothing ,5490.0
3731,Kids Clothing,3990.0
3732,Clothing ,5990.0
3733,Clothing ,2990.0
3734,Clothing ,5990.0
3735,Clothing ,4990.0
3736,Clothing ,3990.0
3737,Make-up ,3000.0
3738,Skin care,1700.0
3739,Italian Wine,1300.0
3740,Chhaang,170.0
3741,Beer,300.0
3742,Domestic Wine ,3200.0
3743,Domestic Wine ,3200.0
3744,Domestic Wine ,750.0
3745,Mattresses & Bedding,5400.0
3746,Mattresses & Bedding,7300.0
3747,Mattresses & Bedding,7300.0
3748,Self help,320.0
3749,Business,320.0
3750,Self help,320.0
3751,Women Fashion,3527.0
3752,Women Fashion,3017.0
3753,Women Fashion,3017.0
3754,Refrigerator ,28330.0
3755,Refrigerator ,122920.0
3756,Bottle,920.0
3757,Bottle,966.0
3758,Bottle,1311.0
3759,Bottle,1357.0
3760,Skin care,1500.0
3761,Skin care,550.0
3762,Domestic Wine ,750.0
3763,Whiskey,11000.0
3764,Whiskey,2700.0
3765,Baby Shampoo,640.0
3766,Baby Health & Hygiene,640.0
3767,Children's,470.0
3768,Children's,370.0
3769,Children's,380.0
3770,Children's,410.0
3771,Women Fashion,4037.0
3772,Women Fashion,3017.0
3773,Refrigerator ,127360.0
3774,Refrigerator ,28330.0
3775,Bottle,2254.0
3776,Bottle,690.0
3777,Bottle,897.0
3778,Bottle,989.0
3779,Bottle,1127.0
3780,Gas Stoves,3565.0
3781,Utensils,897.0
3782,Heating & Cooling,897.0
3783,Hair Care ,750.0
3784,Skin care,650.0
3785,Skin care,650.0
3786,Bajeko Sekuwa,50.0
3787,Whiskey,2415.0
3788,Baby Health & Hygiene,640.0
3789,Children's,445.0
3790,Children's,320.0
3791,Children's,240.0
3792,Women Fashion,3527.0
3793,Women Fashion,6162.0
3794,Women Fashion,4419.0
3795,Women Fashion,2974.0
3796,Refrigerator ,27200.0
3797,Utensils,2254.0
3798,Hair Care ,2000.0
3799,Skin care,1700.0
3800,Beer,310.0
3801,Beer,145.0
3802,Utensils,400.0
3803,Utensils,590.0
3804,Children's,350.0
3805,Children's,350.0
3806,Women Fashion,4079.0
3807,Women Fashion,3527.0
3808,Portable Speakers,4361.0
3809,Portable Speakers,7534.0
3810,Utensils,2737.0
3811,Electric Cookers,2645.0
3812,Skin care,2000.0
3813,Skin care,2200.0
3814,Beer,270.0
3815,Beer,220.0
3816,Bottle Feeding,550.0
3817,Mattresses & Bedding,3665.0
3818,Children's,410.0
3819,Women Fashion,4419.0
3820,Portable Speakers,6118.0
3821,Refrigerator ,32331.0
3822,Household Item,1725.0
3823,Skin care,1200.0
3824,Beer,290.0
3825,Utensils,1699.0
3826,Children's,160.0
3827,Children's,320.0
3828,Women Fashion,4079.0
3829,Refrigerator ,28270.0
3830,Television ,43130.0
3831,Range Hoods,24510.0
3832,Pressure Cooker,1242.0
3833,Skin care,1200.0
3834,Make-up ,1400.0
3835,Beer,240.0
3836,Beer,315.0
3837,Utensils,1690.0
3838,Monitors,21500.0
3839,Children's,320.0
3840,Children's,320.0
3841,Women Fashion,3527.0
3842,Smart Watches,4500.0
3843,Pressure Cooker,1357.0
3844,Pressure Cooker,1449.0
3845,Skin care,750.0
3846,Skin care,750.0
3847,Whiskey,2715.0
3848,Mattresses & Bedding,3290.0
3849,Children's,400.0
3850,Women Fashion,4079.0
3851,Headphone & Headset ,3400.0
3852,Pressure Cooker,1541.0
3853,Skin care,1500.0
3854,Skin care,750.0
3855,Beer,225.0
3856,Beer,290.0
3857,Diaper Bags,8900.0
3858,Monitors,11500.0
3859,Children's,470.0
3860,Children's,200.0
3861,Women Fashion,6162.0
3862,Headphone & Headset ,1300.0
3863,Rice Cookers,3335.0
3864,Pressure Cooker,1702.0
3865,Skin care,750.0
3866,Skin care,550.0
3867,Cider,320.0
3868,Maternity Health,5900.0
3869,Children's,155.0
3870,Women Fashion,3527.0
3871,Portable Speakers,45500.0
3872,Ovens,4761.0
3873,Skin care,750.0
3874,Rum,2050.0
3875,Gin,429.0
3876,Diaper Bags,10900.0
3877,Feeding,1290.0
3878,Children's,225.0
3879,Children's,440.0
3880,Women Fashion,6162.0
3881,Women Fashion,3527.0
3882,Television ,49600.0
3883,Air Treatment,4200.0
3884,Skin care,900.0
3885,Skin care,750.0
3886,Whiskey,1530.0
3887,Gin,1640.0
3888,Toys & Games,10000.0
3889,Baby Clothing,559.0
3890,Children's,300.0
3891,Women Fashion,6162.0
3892,Women's Fashion,2464.0
3893,Audio,2650.0
3894,Grinder,1500.0
3895,Make-up ,1235.0
3896,Skin care,1300.0
3897,Beer,275.0
3898,Beer,217.0
3899,Baby Clothing,629.0
3900,Children's,280.0
3901,Women's Fashion,1799.0
3902,SmartWatch Accessories,1550.0
3903,Small Kitchen Appliances,1200.0
3904,Skin care,750.0
3905,Beer,310.0
3906,Baby Clothing,559.0
3907,"Toys, Kids & Babies",2690.0
3908,Children's,315.0
3909,Children's,395.0
3910,Women's Fashion,1799.0
3911,SmartWatch Accessories,2200.0
3912,Small Kitchen Appliances,500.0
3913,Lightings,775.0
3914,Skin care,1100.0
3915,Beer,290.0
3916,Beer,380.0
3917,"Toys, Kids & Babies",3650.0
3918,Children's,580.0
3919,Children's,160.0
3920,Women Fashion,1799.0
3921,Women Fashion,1799.0
3922,Live Sound & Stage Equipment,5500.0
3923,Kitchen Appliances,1400.0
3924,Parts & Accessories,475.0
3925,Skin care,1200.0
3926,Beer,305.0
3927,Beer,415.0
3928,Sleepwear,1575.0
3929,Sleepwear,1025.0
3930,Children's,190.0
3931,Children's,160.0
3932,Women's Fashion,1799.0
3933,Women Fashion,3824.0
3934,Headphone & Headset ,5250.0
3935,Furnishing & Decor,900.0
3936,Skin care,900.0
3937,Whiskey,2100.0
3938,Beer,355.0
3939,Body Suits,2815.0
3940,Sleepwear,1975.0
3941,Children's,130.0
3942,Children's,250.0
3943,Women Fashion,1349.0
3944,Women Fashion,1349.0
3945,Headphone & Headset ,2313.0
3946,Pressure Cooker,2001.0
3947,Pressure Cooker,1817.0
3948,Skin care,3600.0
3949,Skin care,950.0
3950,Cider,170.0
3951,Beer,340.0
3952,Bottoms,755.0
3953,Tops & Tees,1375.0
3954,Children's,160.0
3955,Children's,220.0
3956,Women Fashion,5099.0
3957,Headphone & Headset ,1775.0
3958,Pressure Cooker,1863.0
3959,Skin care,750.0
3960,Whiskey,11365.0
3961,Baby Clothing,1850.0
3962,Children's,220.0
3963,Children's,8312.0
3964,Women Fashion,2899.0
3965,Headphone & Headset ,775.0
3966,Pressure Cooker,1978.0
3967,Make-up ,1500.0
3968,Whiskey,25195.0
3969,Whiskey,789.0
3970,Baby Clothing,1190.0
3971,Children's,17189.0
3972,Women Fashion,1349.0
3973,Headphone & Headset ,725.0
3974,Rice Cookers,2369.0
3975,Pressure Cooker,2231.0
3976,Skin care,750.0
3977,Sunglasses & Opticals ,1200.0
3978,Whiskey,18800.0
3979,Whiskey,59050.0
3980,Baby Clothing,1495.0
3981,Bottoms,2050.0
3982,Baby Clothing,3550.0
3983,Vitamins & Supplements,3115.0
3984,Vitamins & Supplements,2675.0
3985,Children's,3936.0
3986,Children's,3421.0
3987,Children's,2703.0
3988,Children's,1760.0
3989,Children's,9255.0
3990,Children's,10637.0
3991,Books,3481.0
3992,Women Fashion,4449.0
3993,Fashion ,175.0
3994,Fashion ,100.0
3995,Men's Fashion,550.0
3996,Men's Fashion,530.0
3997,Men's Fashion,400.0
3998,Headphone & Headset ,600.0
3999,Headphone & Headset ,3938.0
4000,Induction Cooker,3243.0
4001,Range Hoods,17089.0
4002,Sunglasses & opticals ,1550.0
4003,Sunglasses & opticals ,1550.0
4004,Sunglasses & Opticals ,1050.0
4005,Sunglasses & opticals ,1200.0
4006,Sunglasses & Opticals ,1250.0
4007,Sunglasses & opticals ,1050.0
4008,Sunglasses & Opticals ,1250.0
4009,Sunglasses & Opticals ,1050.0
4010,Sunglasses & Opticals ,1050.0
4011,Sunglasses & opticals ,1050.0
4012,Sunglasses & opticals ,1550.0
4013,Whiskey,13410.0
4014,Vodka,6065.0
4015,Vodka,470.0
4016,Whiskey,890.0
4017,Whiskey,1300.0
4018,Cigarette,310.0
4019,Beer,265.0
4020,Beer,290.0
4021,Whiskey,620.0
4022,Whiskey,1030.0
4023,Beer,325.0
4024,Beer,300.0
4025,Jackets & Coats,1450.0
4026,Baby Clothing,1650.0
4027,Baby Clothing,1250.0
4028,Baby Clothing,2150.0
4029,Baby Clothing,950.0
4030,Clothing Sets,1850.0
4031,Clothing Sets,1150.0
4032,Baby Hygiene Material,650.0
4033,Bottle Feeding,1350.0
4034,Bottle Feeding,2490.0
4035,Toothbrushes & Toothpaste,890.0
4036,Pacifiers,1590.0
4037,Books,1366.0
4038,Books,2736.0
4039,Poetry,300.0
4040,"Religion, spirituality, and new age",480.0
4041,Books,1000.0
4042,Books,2920.0
4043,Books,220.0
4044,Books,350.0
4045,Books,295.0
4046,Books,295.0
4047,Books,800.0
4048,Books,960.0
4049,Underwear & Loungewear,350.0
4050,Men's Fashion,490.0
4051,Men's Accessories ,749.0
4052,Outwear & Jackets,250.0
4053,Fashion ,999.0
4054,Fashion ,999.0
4055,Men's Accessories ,1715.0
4056,Men's Accessories ,1715.0
4057,Men's Accessories ,1715.0
4058,Men's Clothing ,1200.0
4059,Headphone & Headset ,4063.0
4060,Headphone & Headset ,2799.0
4061,Headphone & Headset ,2499.0
4062,Headphone & Headset ,2799.0
4063,Headphone & Headset ,3199.0
4064,Headphone & Headset ,2399.0
4065,Headphone & Headset ,1999.0
4066,Headphone & Headset ,999.0
